"avgAnnCount"	"avgDeathsPerYear"	"TARGET_deathRate"	"incidenceRate"	"medIncome"	"popEst2015"	"povertyPercent"	"studyPerCap"	"binnedInc"	"MedianAge"	"MedianAgeMale"	"MedianAgeFemale"	"Geography"	"AvgHouseholdSize"	"PercentMarried"	"PctNoHS18_24"	"PctHS18_24"	"PctSomeCol18_24"	"PctBachDeg18_24"	"PctHS25_Over"	"PctBachDeg25_Over"	"PctEmployed16_Over"	"PctUnemployed16_Over"	"PctPrivateCoverage"	"PctPrivateCoverageAlone"	"PctEmpPrivCoverage"	"PctPublicCoverage"	"PctPublicCoverageAlone"	"PctWhite"	"PctBlack"	"PctAsian"	"PctOtherRace"	"PctMarriedHouseholds"	"BirthRate"
1962.667684	15	215.7	453.5494221	39926	5457	19.6	0	"(37413.8, 40362.7]"	36.3	35.6	37.3	"Mahnomen County, Minnesota"	2.71	46.3	27.5	41	26.8	4.7	37.1	9.8	56.2	9.2	47.9	32.9	27.7	48.3	30.4	48.76273654	0.564046579	0.436681223	0.709606987	44.27786107	8.348623853
493	204	155.9	400.5	61935	94409	8.2	21.18442098	"(61494.5, 125635]"	43.5	42.3	45	"Roanoke County, Virginia"	2.4	55.7	12	36.9	NA	12.5	26.4	22.7	59.2	5.1	79.6	NA	53.7	29.1	12.8	88.97717685	5.810985443	2.851558745	0.145247936	53.38800964	5.404491669
25	14	217.7	431.6	37581	3910	19.4	0	"(37413.8, 40362.7]"	523.2	42.4	45.4	"Knox County, Missouri"	2.34	58.7	26.9	27.6	NA	13.1	41.9	11	53.8	7.4	56	39.7	28.4	37.4	18.6	96.6047088	0.570012392	0	0.470879802	54.64772054	5.076142132
275	119	197.2	466.2	45232	45495	12.5	0	"(45201, 48021.6]"	41.9	41.1	43.3	"Lawrence County, Indiana"	2.44	56.6	22.9	33.8	35.4	7.9	42.9	9	56.3	6.3	66.2	50.1	45.7	33.9	16.8	96.706247	0.373248352	0.578425809	0.550050203	55.52070942	5.305999397
383	136	165.4	491.9	45807	54659	12.9	18.29524872	"(45201, 48021.6]"	47.4	46.2	48.4	"Hancock County, Maine"	2.18	54.1	7.8	24.7	NA	14.3	33.1	20.1	57.7	7.7	64	46.6	36.7	37.7	18.1	96.6573969	0.481173845	0.900142706	0.075011892	49.67789586	5.103569855
349	162	219.4	474	45411	63603	17.4	157.2252881	"(45201, 48021.6]"	41.3	39.1	42.9	"Kershaw County, South Carolina"	2.58	50.1	17.9	37.9	NA	5.2	34.8	13	53.2	10.5	64.3	NA	41.2	34.6	18.8	70.94958707	24.87484455	0.49105577	1.315327955	49.1981483	6.021818182
91	37	169	419.5	43194	16659	19	0	"(42724.4, 45201]"	40.9	39.3	43.3	"Robertson County, Texas"	2.69	49	19.5	37.6	NA	0	37.5	12.1	52.1	9.2	55	NA	33.5	38.1	22	75.53834987	20.68110331	0.223808372	1.627147351	49.2497939	4.658564815
150	73	204.7	425.3	30516	31234	29.8	0	"[22640, 34218.1]"	37.8	35.3	39.3	"Dillon County, South Carolina"	2.69	41.4	29.6	40.7	NA	1.8	38.9	6.2	44.8	13.2	45.2	32	28	49.1	32.1	47.38030857	46.64227772	0.235406394	0.846190552	41.0109432	5.525568182
74	46	218.9	356.4	32103	15115	21.3	0	"[22640, 34218.1]"	43.4	42.4	44.5	"Dickenson County, Virginia"	2.43	55.5	11.9	35.4	NA	8.9	35.6	6.5	39.7	8.4	57.7	41.4	36.4	46.7	27.3	98.37677036	0.898920003	0.103472806	0.122873957	53.65028203	6.491885144
196	85	185.3	452.3	45151	32138	15.2	0	"(42724.4, 45201]"	42.4	40.1	44	"Wabash County, Indiana"	2.36	53.8	11.9	39	NA	5.7	42.5	11	56.6	7	70.6	53.9	47.6	34.5	17.1	95.97935596	0.834414982	0.278138327	0.914766055	54.07332765	4.0374488
545	193	151.8	424.7	41641	215037	26.4	51.15398745	"(40362.7, 42724.4]"	25.2	24.6	25.8	"Brazos County, Texas"	2.58	37.4	5.3	12.5	70.3	12	20.4	20.8	58.7	6.4	72.6	62.3	50.7	19.8	11.2	73.92520132	10.75212768	5.738755109	6.531853014	39.40534539	4.690848607
361	139	196.2	511.1	35555	64051	27.4	0	"(34218.1, 37413.8]"	38.2	36.3	40	"Spalding County, Georgia"	2.76	44.8	25.8	34.4	36.8	2.9	36.5	10	47.2	12.4	54.3	41.6	37	39.8	23.9	63.07203357	32.89652905	0.919011163	1.097490332	45.6838491	5.051532411
760	318	199.7	480.9	40877	156761	23.6	140.3410287	"(40362.7, 42724.4]"	34.7	33.5	35.9	"Ouachita Parish, Louisiana"	2.55	41.9	17	29.6	48	5.4	32.9	15.9	53.8	8	55.1	43.6	38.7	35.6	22.5	60.10631127	37.27314164	0.898766764	0.479556266	41.69526781	6.070254725
1962.667684	239	153.7	453.5494221	55832	154708	13.4	329.6532823	"(54545.6, 61494.5]"	34	33	34.8	"Stearns County, Minnesota"	2.52	50	7	16.5	NA	7.6	30.2	17.7	68.8	5	77.9	NA	54.7	28.6	14	91.04164619	3.746518562	1.897834136	1.19269963	51.70872261	4.490661015
437	155	171.7	485.5	56536	104352	14.7	19.16590003	"(54545.6, 61494.5]"	30.3	29.9	30.9	"DeKalb County, Illinois"	2.65	41.4	5.6	20.4	NA	10.6	26.3	18.6	61.7	10.4	73.3	NA	51.9	27	16	83.73185107	6.914562269	2.444774546	4.381618669	45.12060962	4.533178353
176	76	232.1	541.3	34991	27158	23.9	0	"(34218.1, 37413.8]"	40.1	38.9	41.2	"Carter County, Kentucky"	2.54	51.9	14.4	33.3	47.3	5	41.4	7.9	45.5	11.1	54.3	42	38.1	41.7	26	97.95798873	0.819732123	0.135402181	0.073190368	52.61752646	4.045610747
282	118	200.6	474	42075	52810	21.8	0	"(40362.7, 42724.4]"	37.7	37.1	38.2	"St. Mary Parish, Louisiana"	2.58	43	24.1	40.4	NA	2.9	43.4	7.9	50.7	12.2	51.3	38.3	33.5	40.5	25.3	59.90531614	31.129657	1.626092326	2.019049045	41.74704724	6.284065406
592	241	195.4	446.6	50935	193479	13.9	0	"(48021.6, 51046.4]"	30.3	29.5	31.1	"Montgomery County, Tennessee"	2.76	54.2	7.7	37	NA	8.7	30.8	16.6	52.1	9.7	72.1	54.5	28.7	29	14.9	71.70072051	19.2257232	2.115818905	1.715238198	53.62200682	6.724977636
102	38	177.8	473.5	35385	16295	28.2	0	"(34218.1, 37413.8]"	42.2	39.8	45.8	"Claiborne Parish, Louisiana"	2.51	37	38.2	41.4	20	0.4	40.7	8.6	39.8	13.5	49.4	34.2	30	47.1	27.2	46.52923854	50.16527436	0.030049883	0.270448945	39.73000684	8.809020437
174	63	175.5	479.7	53025	28899	12.8	34.60327347	"(51046.4, 54545.6]"	45	43.8	46	"Orange County, Vermont"	2.32	54.4	12.7	33.6	NA	7.5	34.9	18.1	NA	4.5	66.9	49.5	43.8	42.6	23.3	96.55017457	0.525424315	0.456289536	0.404438453	51.98386566	4.652301665
272	106	198.1	499.7	46713	53835	18	0	"(45201, 48021.6]"	36.7	35.5	37.7	"St. Martin Parish, Louisiana"	2.77	49.5	19.8	37.3	NA	0.6	42.1	9.4	57.9	7.2	60.9	NA	40.7	36.3	21.3	65.83781952	29.74249896	1.033392313	0.739750781	50.31750197	6.463878327
119	38	147.9	500.8	61423	18340	7.9	0	"(54545.6, 61494.5]"	42.1	41.3	43.6	"Cedar County, Iowa"	2.37	60.1	12.5	32.8	NA	9	37	15.5	67.2	3	81.4	60.7	52	31.3	12.7	97.25714286	0.391836735	0.614965986	0.288435374	57.38845144	5
67	28	169.3	466.9	48316	10163	13.5	0	"(48021.6, 51046.4]"	44.3	43.1	45.5	"Keokuk County, Iowa"	2.33	56.9	14.2	25.8	NA	7.4	42.8	11.2	60.1	5.1	69.7	51.6	41.1	41.1	20.8	97.81362355	0	0.21377903	0.476144204	53.34713596	5.769230769
176	106	223.4	367.3	38528	39718	21.9	0	"(37413.8, 40362.7]"	39.8	37.8	41.5	"Wise County, Virginia"	2.46	47.5	12.2	35.6	46.3	5.9	32.4	9	41.3	11	59.7	43.7	40	42.3	22.9	92.66962744	5.418208734	0.47125586	0.180113496	49.41654648	3.651138835
766	280	178.5	521.8	45211	116048	16	146.4911071	"(45201, 48021.6]"	496.8	39.2	43.1	"Lycoming County, Pennsylvania"	2.42	49	11.9	35.3	44.7	8.1	41.1	13	56.9	7.7	71.9	55.2	49.8	34.4	17.2	91.8443972	4.834727747	0.667775339	0.648916472	49.22668061	5.48894218
455	200	184.8	427.6	41883	93389	20.1	0	"(40362.7, 42724.4]"	37.7	36	39.6	"Bowie County, Texas"	2.63	46.6	17.3	40.9	NA	3.2	36	11.9	49	8.5	59.7	NA	40.3	36.1	19.6	69.25339488	24.27030218	0.984380871	2.232837744	47.41046585	7.433542774
228	100	181.6	448.5	41678	31883	14.1	0	"(40362.7, 42724.4]"	48	46.6	49.2	"Huron County, Michigan"	2.3	55.7	13.6	35.4	NA	7.5	44.3	9.5	51.9	7.8	69.4	45.8	38.6	42	17.8	97.48219263	0.396407557	0.603902137	0.300402601	52.9590728	5.169018707
576	225	174	437.6	53027	150033	17.2	6.665200323	"(51046.4, 54545.6]"	34.8	33.3	36.1	"Houston County, Georgia"	2.72	51.7	13.5	36.7	NA	6.2	30	14.3	56.6	9.7	69.3	52.8	40.9	29.7	15	61.53215423	29.31896727	2.828488175	2.914549028	51.96295401	5.666906226
3322	1373	186.1	454.5	48226	776864	17.9	390.0296577	"(48021.6, 51046.4]"	34.2	33	35.5	"Oklahoma County, Oklahoma"	2.53	46.7	17.1	29.6	NA	9.8	25.3	19.8	60.8	6	61.5	48.9	42	31.4	18.7	68.89592832	14.79376524	3.242365603	3.267150885	43.15419198	6.473896102
271	117	219.1	533.4	44289	38339	18.6	991.1578288	"(42724.4, 45201]"	41.7	40.3	43.4	"Marion County, Illinois"	2.4	51.4	19	35	NA	4.6	35.4	9.6	55.6	9.6	59.7	41.9	37.9	46	26.1	92.99624984	3.680331049	0.760377602	0.439674124	47.34207692	6.338625621
106	40	198.9	521.3	31616	17328	24.7	0	"[22640, 34218.1]"	37.7	36	39.3	"Chickasaw County, Mississippi"	2.63	43.4	24.5	30.1	41.3	4.1	37.3	7.4	48.6	12.2	54.1	37.2	31.6	45.2	24.9	54.75245817	43.40750963	0.379506641	0.36800644	44.69463294	7.273181705
111	40	138.1	408.4	49267	18260	14	0	"(48021.6, 51046.4]"	45.7	44.5	47.7	"Inyo County, California"	2.23	46.8	9.7	42.5	NA	2.1	30.9	14.7	55.8	6.8	65.9	47.4	43	39.8	18.5	82.73009307	1.066782779	1.328035705	1.578403091	40.26643207	4.535082715
39	15	142.1	392	53290	9367	13.6	0	"(51046.4, 54545.6]"	30.1	27.2	32.2	"Wayne County, Nebraska"	2.33	53.9	3.6	17.7	NA	2.4	20.5	25.8	66.8	3	82.7	66.6	57.2	22.2	9.1	95.25729443	3.342175066	0.021220159	0.732095491	58.74285714	5.981533521
414	184	202.8	477.6	40929	67001	17.8	776.1078193	"(40362.7, 42724.4]"	40.9	39.3	42.6	"Wayne County, Indiana"	2.4	48.2	19	29.5	48.6	2.8	38.6	10.2	52.2	9	59.8	45	40.8	36.8	20.1	90.02888044	4.805057024	0.783897681	1.354139039	46.93757362	6.374925294
108	51	185.8	396.8	54086	22872	11.1	87.44316194	"(51046.4, 54545.6]"	41.2	39.8	42.7	"Franklin County, Indiana"	2.57	61.6	24.7	27.4	40.6	7.3	42.6	12.9	61.6	6.4	73.6	60.3	54.6	29	15.1	98.0117724	0.239808153	0.553738827	0.318290822	62.51130199	3.468663776
554	261	184.8	403.5	43379	131705	19.3	83.51998785	"(42724.4, 45201]"	34	32.1	36.6	"Wichita County, Texas"	2.45	45	7.9	39.9	NA	5.6	32.4	14.4	52.4	6.1	63.6	NA	36.8	33.3	17.3	80.49895042	10.42006108	2.054457134	2.684207734	45.97943305	6.108318631
20	6	162	511.4	59102	3190	8	0	"(54545.6, 61494.5]"	39	38.8	39.3	"Fallon County, Montana"	2.47	61.1	7.8	33.1	NA	4.2	37.6	11.5	69.5	3.3	78.8	54.9	45.7	23.8	7.7	96.56526006	1.308472359	0.392541708	0	56.51105651	21.32616487
132	53	165.9	448.8	40968	19223	15.9	1404.567445	"(40362.7, 42724.4]"	47.2	46.3	48.3	"Langlade County, Wisconsin"	2.21	54.5	18.6	48.6	27.5	5.3	42.4	10.3	54.3	8.2	63.2	46.1	40.1	43.4	23.3	96.18945322	0.777453839	0.317119329	0.368267608	49.67290256	7.291666667
430	269	292.5	460.5	66671	103465	13.1	19.33020828	"(61494.5, 125635]"	37	35.4	37.8	"Madison County, Mississippi"	2.65	52.3	15.4	22.5	NA	10.9	16	26.7	62.9	5.4	75.2	62.5	51.2	26.6	13.5	56.73240055	38.23775973	2.318317	1.872218119	51.2302261	4.789430223
297	127	215.7	512.2	49400	50375	12.9	0	"(48021.6, 51046.4]"	40.7	40	41.8	"Franklin County, Kentucky"	2.28	46	11.7	35.6	NA	7	31.8	16.5	55.7	8.7	71.9	55.2	50.2	32.5	15.3	82.83177307	10.49057817	1.605126763	1.7216441	42.83269148	4.425228891
198	78	193.3	487.4	41574	33115	16.6	0	"(40362.7, 42724.4]"	41.7	40.8	42.5	"Lawrence County, Alabama"	2.46	54.4	16.1	37.9	NA	6.8	40.6	7.7	47	9.8	66.5	NA	43.8	36.4	18.9	77.3477044	11.45715477	0.11016495	0.059548621	52.38235946	4.830100247
286	117	196.7	492.4	42477	46222	16.9	281.2513522	"(40362.7, 42724.4]"	40.8	39.3	42.2	"Hopkins County, Kentucky"	2.45	53.7	17.1	38.4	NA	5	39.5	8.5	52.3	6.7	65.9	51.5	46.2	34.9	18.8	90.13070209	5.943935681	0.472935208	0.485833441	51.64858769	4.65182921
396	160	167.3	425.8	44854	85842	19.7	139.7917104	"(42724.4, 45201]"	41.6	39.4	43.3	"Lancaster County, South Carolina"	2.7	47.1	22.1	37.8	NA	4.6	34	14.5	50.9	9.9	61.1	NA	40.6	37.4	20.2	73.83434035	22.79635258	0.754340844	0.822022323	48.64432727	4.939375314
124	61	176.8	372.1	33698	22785	25.9	0	"[22640, 34218.1]"	44.5	43.2	47.1	"Houston County, Texas"	2.45	43.9	27.1	38.1	NA	3.5	37.3	10.9	40.5	6.4	53.6	38.6	34.3	42.6	24.9	67.36241231	25.55666914	0.148154604	4.823739597	46.04772558	3.995098039
48	14	125.3	452.6	48831	9304	14.3	0	"(48021.6, 51046.4]"	33.9	32	37.5	"Woods County, Oklahoma"	2.37	47.4	10.8	22.6	NA	11.2	33.5	16.9	58.8	2.8	74.7	59.2	51	27.1	12.1	89.73762869	3.21045057	0.708513229	0.708513229	47.75248103	4.912663755
1588	586	168.9	470.8	48554	330700	17.7	33.26277593	"(48021.6, 51046.4]"	35.8	34.6	37.3	"Marion County, Oregon"	2.75	49.1	17	35.5	42.6	4.9	27.2	14.5	55.1	10.7	61	46.5	41.2	38	22.9	81.69177038	1.021471947	1.834133002	8.432866525	50.02280782	6.037989127
345	138	216.7	531.7	34678	60094	24.7	0	"(34218.1, 37413.8]"	38.5	37.8	39.4	"Laurel County, Kentucky"	2.54	52.9	16.1	42.1	36.1	5.7	37.9	6.8	47	12.4	53.3	40.6	34	43.8	27.7	97.20172047	0.863583873	0.557312848	0.100416729	51.63615956	5.76001128
549	210	185.2	493.9	39905	95946	17.7	10.42252934	"(37413.8, 40362.7]"	42.2	40.8	43.7	"Sevier County, Tennessee"	2.52	54.1	15.9	40.2	NA	8.5	37.5	10.4	NA	7.4	56.5	42.4	35.2	36.9	21.2	94.51808966	0.660136514	1.189954816	1.861841332	52.99180216	6.406013616
1230	419	134.1	395.3	57659	333577	12.8	257.8115398	"(54545.6, 61494.5]"	35.5	34.4	36.7	"Larimer County, Colorado"	2.47	50.3	7	21.2	NA	12.4	19	27.6	63.1	6.7	75.7	NA	51.9	25.5	13.3	91.07618147	0.898415282	1.991660041	2.219799074	50.51543096	4.709495456
512	217	177.6	425.8	48194	98573	14.5	649.2650117	"(48021.6, 51046.4]"	40.9	39	42.8	"Lenawee County, Michigan"	2.46	50	14	31.4	NA	4.5	36.7	12.7	54	8.6	71.5	53	47.6	36.3	17.5	92.37831389	2.645042567	0.287152939	1.528786071	50.8534401	4.630064868
135	55	211.2	531.4	36886	23177	19.3	43.14622255	"(34218.1, 37413.8]"	39.6	38.8	40.5	"Macon County, Tennessee"	2.53	56.5	16.3	44.1	NA	3.2	43.9	5.4	53.5	7.4	60	45.3	38.6	38.6	22.3	96.34462458	0.289969685	0.900663415	1.432274505	54.11020777	4.994346023
90	37	163	423.6	41094	17555	16.9	56.96382797	"(40362.7, 42724.4]"	42.5	38.8	45.3	"Jefferson County, Iowa"	2.24	47.5	6.7	16.9	NA	29.6	30.4	17.7	53.2	6.4	66.1	51.3	35.5	36.2	20.8	85.13685183	1.420487354	7.922392886	2.119182354	47.98206278	2.534226624
170	76	198.4	456.6	40012	27451	16.1	0	"(37413.8, 40362.7]"	43.2	42.1	44.4	"Mineral County, West Virginia"	2.4	44.2	9.5	48.4	37.3	4.8	50.2	8.5	47	8.8	58.6	45.1	41.6	39.4	23.3	94.81534859	3.145379211	0.299045217	0.169338858	42.97381269	7.391231312
157	61	164.4	441.7	35094	30380	28.7	32.91639236	"(34218.1, 37413.8]"	36.1	35.3	37.3	"Malheur County, Oregon"	2.62	47.3	20.3	37.9	39.8	2	29.9	9.4	44.6	11.2	54.6	NA	31.2	44.5	26.2	85.66004386	1.243821806	1.639880855	6.628260941	49.52362434	8.019109367
1962.667684	148	156.9	453.5494221	51510	57716	11.2	346.5243607	"(51046.4, 54545.6]"	46.7	45.4	48	"Otter Tail County, Minnesota"	2.34	60.2	16.4	31.1	NA	9.5	30.5	17.2	59.3	4.4	74.7	53.7	44.1	38.3	16.7	95.8964372	1.225852446	0.605101633	0.652049173	57.03768405	7.511606314
13	5	135.2	384.9	39964	2006	13.9	0	"(37413.8, 40362.7]"	50.8	50	51.6	"Boyd County, Nebraska"	2.15	64.7	11	28	NA	0	41.5	14.5	59.3	1.1	69.4	49.5	25	37.6	16.1	97.00833742	0.83374203	0	0.294261893	54.86631016	9.17721519
133	44	129.8	430.9	62438	24722	7.6	242.6988108	"(61494.5, 125635]"	38.6	37	40	"Bremer County, Iowa"	2.45	57.4	8.2	16.1	NA	5	33.4	20.3	64.7	3.9	86	67.9	58.2	26.3	9.2	96.73173316	1.09621419	0.762052243	0.244508741	60.12813668	3.94922426
39	21	255.8	492.8	32170	6263	24	0	"[22640, 34218.1]"	40.9	41.7	40.4	"Carter County, Missouri"	2.54	46.7	13.9	49.1	NA	4.2	31.3	7.2	48.7	9.7	47.2	36.7	30	43.1	26.6	95.84659453	0.063653724	0	0.254614895	44.55768447	2.629656684
25	13	203.8	401.5	45771	3689	11.7	0	"(45201, 48021.6]"	45.7	45.4	46.2	"Kimball County, Nebraska"	2.33	59.4	25.3	41.8	NA	2.1	34	11.6	56.9	5.1	59.9	NA	32.2	40	22.2	96.34408602	0.295698925	0.564516129	0.725806452	52.66836086	9.93485342
99	44	171.8	414.7	39420	12841	16.1	0	"(37413.8, 40362.7]"	53.2	52.8	53.5	"Presque Isle County, Michigan"	2.13	59.6	16.2	27.6	NA	11.3	40.6	10.6	40.1	13.1	70	41.9	37.2	45.7	16.4	97.26931042	0.46022858	0.337500959	0.107386669	54.9758293	3.178368121
275	110	173	417.8	48681	64223	15.2	0	"(48021.6, 51046.4]"	37.9	37.3	38.7	"Ionia County, Michigan"	2.72	50	17	39.4	NA	6.6	38.1	10.6	52.8	10.4	69.1	53.2	49.8	36.1	19.5	91.08235514	3.273289211	0.348089411	1.053633866	54.4314684	6.91088967
98	34	148.6	461.2	50370	17094	11.6	234.000234	"(48021.6, 51046.4]"	38	37.4	38.9	"Crawford County, Iowa"	2.64	56.4	24	30.1	NA	8.3	35.8	10.6	62	4.8	67.8	49.9	40.6	36.4	18.3	91.52562022	1.211453744	0.313007188	3.57060051	56.55389457	8.150028201
192	69	161.2	473.4	51836	35039	13.7	485.1736636	"(51046.4, 54545.6]"	37.5	35.3	39.3	"Madison County, Nebraska"	2.43	53.7	10.3	28.8	52.8	8.1	29.3	13.6	68.4	3.1	72.2	NA	49.9	28.2	14.5	92.15630429	1.181965766	0.689242687	2.389564524	51.68844149	7.123638693
1962.667684	99	208.4	453.5494221	42221	33314	18	1921.114246	"(40362.7, 42724.4]"	39.4	37	41.9	"Montgomery County, Kansas"	2.47	50.3	17.3	31.6	NA	3.9	32.1	11.2	53.8	8.7	64.2	48.2	42.8	36.8	19.2	85.46395975	5.116428739	0.91855839	0.435876433	47.39858578	6.411140218
992	409	186.6	485.5	43169	144590	13.5	186.7349056	"(42724.4, 45201]"	43.8	42	45.6	"Schuylkill County, Pennsylvania"	2.38	48.7	16.3	41.8	NA	8.6	47.7	9.8	52.2	8.8	71.6	52.3	47.8	36.7	16.6	94.23408035	2.761000273	0.500136649	1.003689533	48.41855381	4.779878415
1962.667684	9	157.6	453.5494221	48188	4055	9.2	0	"(48021.6, 51046.4]"	42.3	41.5	42.9	"Red Lake County, Minnesota"	2.43	57.5	12.9	34.9	43.5	8.6	40.9	11.8	65.8	3.5	72.9	55.9	49	36	18.6	94.97660675	0.664860872	0.270869244	0.911105639	54.60565924	10.14120668
24	12	181	360.4	56664	5427	10.5	0	"(54545.6, 61494.5]"	41.5	41.5	41.5	"Beaver County, Oklahoma"	2.7	62.2	34.2	32.3	NA	5.9	37.7	14.6	59.5	3	71.4	56.2	49.6	26.9	12.9	80.8318264	0.61482821	0.072332731	16.92585895	60.68418443	2.923473775
101	55	212.1	396.7	32205	21725	27	0	"[22640, 34218.1]"	39.8	38.7	41.1	"Barnwell County, South Carolina"	2.61	42.8	19.5	37.5	NA	2.2	37.5	9.1	NA	14.7	54.8	NA	30.7	43.4	25.6	51.71961263	44.97692099	0.705946239	1.520499593	41.15532119	5.998421468
1962.667684	24	169.2	453.5494221	53131	8347	10.9	0	"(51046.4, 54545.6]"	42.2	41.1	44.1	"Clay County, Kansas"	2.45	62.3	7.7	26.5	50.5	15.2	33.7	16	63.2	1.9	80.2	57.4	43.3	33.8	12.2	96.71060444	0.605628785	0.546253414	0.201876262	59.69795677	6.744328633
1962.667684	63	161.7	453.5494221	42157	29069	17.5	0	"(40362.7, 42724.4]"	43.7	42.3	45.3	"Pine County, Minnesota"	2.42	51	14.8	40.7	NA	3.4	42.6	9.1	53	7.4	68.4	48.2	42.1	40.4	19.5	91.61133548	2.132247245	0.537339996	0.705044835	50.62934601	4.865649964
87	46	236	455	30019	13802	25.1	0	"[22640, 34218.1]"	41.6	40.2	43	"Ripley County, Missouri"	2.57	55.1	19.5	25.2	NA	0.5	39.1	6.3	49.2	10.1	46.7	32.5	28.2	48.4	28.6	96.44031451	0.235882773	0.057183703	0.214438885	53.19933616	7.130554599
571	240	184.1	455.5	44235	103468	20.6	202.961302	"(42724.4, 45201]"	41.2	40.5	42.2	"Cowlitz County, Washington"	2.54	51.1	20.4	33.6	NA	2.9	30.9	9.8	49.7	10.7	62.3	45	40	42.9	24	90.71312709	0.619515722	1.319158084	1.498954445	49.8428187	6.298743004
239	91	184.5	446.1	47018	75503	14.8	0	"(45201, 48021.6]"	30.6	29.1	32.3	"Coryell County, Texas"	2.86	50.4	11.5	45.6	NA	2.6	30.3	10.5	39	9.5	77.7	52	27.4	26.9	10.6	71.52033417	15.15211223	2.004518705	2.614018495	57.96875716	6.044769217
71	29	182.2	466	37801	12682	23.9	0	"(37413.8, 40362.7]"	37.8	36.4	39.4	"Camp County, Texas"	2.81	50.3	27	33.2	NA	1.1	36.5	9.9	52.5	8.5	51.7	40.4	35.6	35.8	23.3	72.00383509	17.43368488	0.343560243	7.638223074	51.29767547	9.097345133
1962.667684	88	155.6	453.5494221	47537	39116	12.1	0	"(45201, 48021.6]"	39	37.7	40.8	"Mower County, Minnesota"	2.51	53.1	27.4	23.4	NA	3.7	32.6	13.8	62.5	6.5	73.4	54.8	49	35	16	92.21709537	3.023427741	2.024116043	0.879496265	50.11345219	6.166646274
224	78	159.2	474.1	49117	40444	13.1	0	"(48021.6, 51046.4]"	39.3	37.9	40.7	"Snyder County, Pennsylvania"	2.62	52.7	12.6	31	52.8	3.6	46	10	60	5	70.1	53.9	48.9	29.6	13.4	96.81116716	1.011336962	0.684213155	0.471957249	58.05982551	4.883318928
2131	880	176.4	449.3	47745	375165	14.9	389.162102	"(45201, 48021.6]"	41.8	40.3	43.1	"Stark County, Ohio"	2.43	49.4	13.6	32.1	NA	7.6	38.3	14.4	57.9	8.5	70.4	54.2	49.8	34.9	18.6	88.7249686	7.151867171	0.780043682	0.234679809	48.35389168	5.285174738
66	21	148	475.6	50924	11185	11.1	0	"(48021.6, 51046.4]"	40.8	40.3	41.4	"Louisa County, Iowa"	2.58	56.4	20.2	31.6	42	6.2	37.3	9.7	63.1	4.8	75	57.6	50.4	32.7	15.6	92.25445834	0.913849703	2.537485582	3.37148434	56.80816516	7.112970711
1526	667	214.3	485.1	35681	315685	28.8	2369.45056	"(34218.1, 37413.8]"	34.6	34	35.4	"St. Louis city, Missouri"	2.2	28.6	16.1	24.9	NA	14.5	23.6	18.3	56.7	12.4	55.5	46.4	41	35.3	23.9	45.74547743	47.68475696	2.845367312	0.820827434	24.42907814	4.685604704
1962.667684	5	164.2	453.5494221	47709	2474	12.8	0	"(45201, 48021.6]"	38	35.8	39.1	"Hamilton County, Kansas"	2.59	61.8	25.1	38.7	NA	8.4	34.8	11.1	67.4	2.3	58.9	NA	35.7	31.1	17.6	87.97370456	2.088167053	0	7.73395205	57.01402806	6.605504587
84	38	203.3	467.1	43783	13936	15.1	0	"(42724.4, 45201]"	41.3	40	42.5	"Murray County, Oklahoma"	2.5	53.2	24.6	45.7	NA	5.5	39.2	13.3	56	3.6	59.2	39.1	34.3	34.9	18.6	76.06495303	1.339838346	0.422340348	2.650549771	52.49859629	3.244147157
431	193	199.1	452.4	39268	81714	23.9	305.9451257	"(37413.8, 40362.7]"	39.9	38.2	41.4	"Wilson County, North Carolina"	2.5	44.8	23.3	33.8	36.1	6.7	33	12.6	54	10.1	56.4	42.1	36.1	39.4	23.2	50.86846202	38.38884054	0.927912136	6.921954867	42.64912664	4.940815895
164	72	209.6	500.6	33236	18670	19.5	0	"[22640, 34218.1]"	52.5	51.8	53.2	"Benton County, Missouri"	2.28	56.9	24.1	29.7	NA	6.5	44.8	7.7	40.4	10.2	56.5	33.7	26.4	51	25.4	97.08815106	0.434920972	0.116686114	0.164421343	54.43612713	2.363989637
71	37	220.6	434.6	37336	13300	18.8	0	"(34218.1, 37413.8]"	38.6	38.2	39.3	"Howard County, Arkansas"	2.65	48	22.5	21.7	NA	5.4	33.5	9.5	54.2	8.5	51.6	NA	32.9	42.4	26.7	67.66506824	21.80007377	0.022132055	9.111029141	47.25688255	5.693717277
3190	1170	178.6	488.6	54280	778121	21.5	2389.088586	"(51046.4, 54545.6]"	32.2	31.6	32.8	"Suffolk County, Massachusetts"	2.39	30.4	8	21.2	NA	18.9	23.6	23.2	62.5	8.7	64.8	53.3	46.7	37.9	26.3	55.53807455	22.39316712	8.616993381	7.4039522	28.06061913	4.178438278
144	58	156.1	423.9	45464	20366	14.7	0	"(45201, 48021.6]"	50.9	48.9	53.4	"Polk County, North Carolina"	2.3	56.1	15	30.2	45.7	9.2	27.2	18.6	48	8.8	68	45.1	35.6	41.3	17.1	91.42519801	5.086830324	0.122989128	1.972745609	53.52258361	4.746227709
