avgAnnCount;avgDeathsPerYear;TARGET_deathRate;incidenceRate;medIncome;popEst2015;povertyPercent;studyPerCap;binnedInc;MedianAge;MedianAgeMale;MedianAgeFemale;Geography;State;Region[CAT];AvgHouseholdSize;PercentMarried;PctNoHS18_24;PctHS18_24;PctSomeCol18_24;PctBachDeg18_24;PctHS25_Over;PctBachDeg25_Over;PctEmployed16_Over;PctUnemployed16_Over;PctPrivateCoverage;PctPrivateCoverageAlone;PctEmpPrivCoverage;PctPublicCoverage;PctPublicCoverageAlone;PctWhite;PctBlack;PctAsian;PctOtherRace;PctMarriedHouseholds;BirthRate;naa;nab
1214,00;406,00;158,60;479,10;54141,00;258718,00;12,00;1213,68;(51046.4, 54545.6];36,80;35,70;37,90;Brown County, Wisconsin;Wisconsin;Midwest;2,46;51,40;16,80;28,70;;9,00;31,30;20,00;65,40;6,10;72,50;60,00;54,60;30,00;17,20;86,45;2,36;3,03;2,88;49,80;5,92;;
71,00;33,00;166,40;385,70;50998,00;13192,00;10,50;151,61;(48021.6, 51046.4];45,00;45,10;44,90;Buffalo County, Wisconsin;Wisconsin;Midwest;2,29;59,00;14,50;39,00;;5,50;42,50;12,40;64,70;3,70;73,40;56,70;49,30;34,50;16,00;97,49;0,47;0,09;0,85;54,08;7,17;;
103,00;50,00;190,10;399,20;41810,00;15159,00;16,50;0,00;(40362.7, 42724.4];50,90;50,60;51,40;Burnett County, Wisconsin;Wisconsin;Midwest;2,08;59,00;14,70;34,90;;6,80;40,00;11,90;50,30;7,50;64,20;;34,30;48,20;23,70;91,54;0,48;0,41;0,25;51,08;4,96;;
238,00;79,00;157,90;474,10;68430,00;49762,00;5,90;0,00;(61494.5, 125635];39,00;38,40;39,80;Calumet County, Wisconsin;Wisconsin;Midwest;2,66;62,00;14,60;27,90;;11,90;33,80;20,60;69,40;3,10;84,10;72,20;66,30;22,40;10,60;94,68;0,78;2,41;0,70;62,98;4,33;;
356,00;123,00;160,10;482,40;52485,00;63531,00;10,70;487,95;(51046.4, 54545.6];40,60;39,10;42,00;Chippewa County, Wisconsin;Wisconsin;Midwest;2,44;55,60;14,20;36,10;42,60;7,00;38,50;13,50;61,80;5,10;73,40;56,90;50,80;33,90;15,70;95,13;1,36;1,20;0,23;55,24;5,50;;
184,00;70,00;157,60;455,20;45316,00;34445,00;16,00;0,00;(45201, 48021.6];37,10;36,40;38,40;Clark County, Wisconsin;Wisconsin;Midwest;2,65;58,20;37,30;35,40;;2,70;43,30;8,40;61,20;4,80;56,60;41,90;34,10;34,00;17,60;97,12;0,40;0,45;0,63;57,42;9,86;;
323,00;123,00;176,60;476,10;59020,00;56743,00;8,80;0,00;(54545.6, 61494.5];42,00;41,30;42,70;Columbia County, Wisconsin;Wisconsin;Midwest;2,44;54,90;18,50;39,20;;8,10;34,90;15,80;65,00;5,80;78,20;61,60;55,80;29,40;12,90;95,67;1,51;0,53;0,37;54,30;4,65;;
109,00;43,00;176,40;466,40;43562,00;16391,00;14,70;122,02;(42724.4, 45201];45,90;44,20;47,10;Crawford County, Wisconsin;Wisconsin;Midwest;2,38;52,30;8,90;48,50;;4,90;42,70;10,10;55,60;6,50;67,40;49,00;43,90;41,00;20,30;96,23;1,79;0,37;0,15;51,28;5,30;;
2015,00;707,00;153,80;430,70;61937,00;523643,00;13,40;129,86;(61494.5, 125635];34,60;33,70;35,60;Dane County, Wisconsin;Wisconsin;Midwest;2,35;47,50;6,30;21,90;;21,40;19,00;28,30;69,50;4,90;82,50;;62,80;22,60;10,20;84,42;5,20;5,40;1,89;45,27;4,46;;
463,00;201,00;178,90;437,30;54359,00;88502,00;9,90;0,00;(51046.4, 54545.6];42,00;40,40;43,70;Dodge County, Wisconsin;Wisconsin;Midwest;2,51;51,10;15,00;45,60;;6,20;40,20;11,50;60,10;6,00;77,70;57,60;51,70;30,30;13,90;93,82;2,10;0,60;0,93;53,54;4,50;;
208,00;77,00;158,70;449,30;49717,00;27554,00;11,00;1778,33;(48021.6, 51046.4];51,70;50,20;53,20;Door County, Wisconsin;Wisconsin;Midwest;2,11;62,60;20,80;31,00;;11,10;32,90;19,70;55,60;6,20;75,80;;42,40;39,50;15,50;96,62;0,54;0,48;0,39;56,51;4,48;;
187,00;104,00;192,80;354,70;46475,00;43601,00;13,90;0,00;(45201, 48021.6];40,60;39,80;41,30;Douglas County, Wisconsin;Wisconsin;Midwest;2,28;47,60;10,90;26,90;54,70;7,50;33,20;15,40;59,90;7,00;66,50;51,40;47,10;37,90;20,60;92,95;1,10;1,14;0,26;44,24;6,15;;
177,00;72,00;155,60;396,10;52224,00;44497,00;13,90;0,00;(51046.4, 54545.6];34,10;33,40;35,00;Dunn County, Wisconsin;Wisconsin;Midwest;2,48;47,60;4,50;25,40;;5,50;34,60;16,20;62,00;6,10;72,40;57,50;50,20;32,30;16,80;94,42;0,60;2,10;0,24;51,39;5,12;;
454,00;177,00;163,40;440,90;48102,00;102105,00;14,40;675,77;(48021.6, 51046.4];33,80;33,00;34,70;Eau Claire County, Wisconsin;Wisconsin;Midwest;2,43;46,40;6,90;26,60;;8,30;26,90;19,90;65,30;5,80;74,80;60,10;54,20;29,40;14,60;92,75;0,74;3,45;0,23;46,90;4,35;;
23,00;13,00;171,90;308,20;44562,00;4464,00;12,80;0,00;(42724.4, 45201];51,10;50,80;51,30;Florence County, Wisconsin;Wisconsin;Midwest;2,32;59,90;23,90;15,70;;0,00;39,20;12,00;51,10;7,20;68,90;48,10;38,90;41,80;17,60;98,46;0,20;0,07;0,00;57,93;3,46;;
579,00;206,00;159,40;477,00;52149,00;101973,00;9,90;235,36;(51046.4, 54545.6];41,00;40,10;41,80;Fond du Lac County, Wisconsin;Wisconsin;Midwest;2,40;54,80;10,60;33,80;;6,20;38,50;14,80;64,60;5,30;77,10;60,30;54,80;30,60;14,40;93,59;1,16;1,32;1,86;53,52;4,54;;
68,00;25,00;166,40;490,60;41418,00;9057,00;17,00;4306,06;(40362.7, 42724.4];45,30;44,40;46,40;Forest County, Wisconsin;Wisconsin;Midwest;2,33;52,80;18,90;42,20;;4,40;40,70;8,80;47,60;10,10;59,80;40,10;35,10;43,90;20,40;82,26;0,49;0,15;0,00;51,39;7,25;;
257,00;108,00;166,90;428,20;46972,00;52250,00;15,00;0,00;(45201, 48021.6];36,10;33,20;39,70;Grant County, Wisconsin;Wisconsin;Midwest;2,44;48,60;8,40;23,80;63,00;4,70;38,70;13,10;62,20;4,60;74,80;58,40;50,50;30,40;13,90;96,74;1,30;0,74;0,27;51,66;5,17;;
187,00;74,00;158,40;420,00;53328,00;37186,00;8,70;0,00;(51046.4, 54545.6];42,20;41,30;43,20;Green County, Wisconsin;Wisconsin;Midwest;2,47;56,70;10,50;40,90;36,10;12,40;39,00;14,80;67,60;3,50;78,20;;53,90;30,20;13,80;97,20;0,30;0,64;0,41;55,27;5,46;;
89,00;32,00;152,30;447,20;61802,00;17110,00;8,20;0,00;(61494.5, 125635];458,40;36,30;40,70;Seward County, Nebraska;Nebraska;Midwest;2,46;58,10;4,30;22,70;;6,20;29,50;18,00;63,40;3,50;83,40;67,60;55,00;24,30;9,00;96,48;0,35;0,48;1,19;60,49;9,68;;
29,00;15,00;169,90;356,10;40351,00;5220,00;16,00;191,57;(37413.8, 40362.7];46,10;45,20;47,80;Sheridan County, Nebraska;Nebraska;Midwest;2,29;56,50;30,10;26,20;;5,40;31,10;17,20;61,20;1,40;64,90;;28,10;38,30;17,80;84,55;0,43;0,55;0,49;52,46;5,36;;
20,00;10,00;187,40;400,60;43883,00;3091,00;12,10;0,00;(42724.4, 45201];49,50;47,70;50,50;Sherman County, Nebraska;Nebraska;Midwest;2,21;61,00;11,90;14,80;59,10;14,20;42,30;10,00;62,20;3,10;75,60;55,90;44,30;35,30;14,80;97,91;1,22;0,19;0,42;53,96;7,99;;
16,00;10,00;138,20;221,50;55955,00;5937,00;9,20;0,00;(54545.6, 61494.5];38,80;36,80;41,40;Stanton County, Nebraska;Nebraska;Midwest;2,61;62,70;12,40;29,10;;5,30;35,00;14,20;68,30;2,60;76,10;60,80;48,80;28,00;12,40;97,19;0,56;0,26;0,35;61,73;5,68;;
40,00;13,00;120,20;432,50;49517,00;5163,00;10,70;0,00;(48021.6, 51046.4];48,90;47,60;50,90;Thayer County, Nebraska;Nebraska;Midwest;2,15;67,00;21,50;22,70;;9,20;37,00;14,80;;1,70;74,00;54,60;39,30;36,10;16,80;97,11;0,06;0,00;0,00;59,55;6,35;;
30,00;14,00;215,00;453,60;41344,00;7064,00;34,00;0,00;(40362.7, 42724.4];28,60;27,50;30,30;Thurston County, Nebraska;Nebraska;Midwest;3,30;40,90;30,20;32,90;;3,00;35,50;9,20;;14,40;39,90;31,50;26,10;39,10;28,40;41,42;0,10;0,56;0,39;41,70;8,47;;
24,00;12,00;156,30;350,10;44726,00;4154,00;12,30;0,00;(42724.4, 45201];46,00;44,20;46,60;Valley County, Nebraska;Nebraska;Midwest;2,21;64,20;17,20;34,40;;3,10;42,60;14,50;67,00;1,40;70,50;;35,60;38,30;16,90;98,31;0,07;0,00;0,02;56,88;5,01;;
104,00;39,00;159,20;431,40;69191,00;20248,00;7,40;0,00;(61494.5, 125635];41,20;40,10;42,40;Washington County, Nebraska;Nebraska;Midwest;2,48;63,50;13,00;24,90;;11,20;31,10;22,60;68,00;1,40;82,40;68,20;58,20;22,90;8,30;97,28;0,68;0,10;0,31;62,96;5,73;;
39,00;15,00;142,10;392,00;53290,00;9367,00;13,60;0,00;(51046.4, 54545.6];30,10;27,20;32,20;Wayne County, Nebraska;Nebraska;Midwest;2,33;53,90;3,60;17,70;;2,40;20,50;25,80;66,80;3,00;82,70;66,60;57,20;22,20;9,10;95,26;3,34;0,02;0,73;58,74;5,98;;
31,00;12,00;162,70;495,50;40979,00;3625,00;12,70;0,00;(40362.7, 42724.4];47,50;45,50;49,00;Webster County, Nebraska;Nebraska;Midwest;2,31;57,20;28,00;31,10;;3,50;36,10;12,90;56,70;4,70;69,10;50,40;38,50;38,30;17,70;95,54;0,05;1,38;0,51;54,25;3,52;;
72,00;33,00;164,70;389,20;51335,00;13806,00;10,60;0,00;(51046.4, 54545.6];41,30;38,20;43,60;York County, Nebraska;Nebraska;Midwest;2,31;56,50;13,60;25,80;55,30;5,30;32,60;19,00;65,50;2,00;77,40;58,20;44,10;28,90;11,60;95,61;0,93;0,22;0,70;55,12;6,99;;
1962,67;62,00;211,00;453,55;46840,00;24200,00;13,20;0,00;(45201, 48021.6];38,90;37,10;40,80;Churchill County, Nevada;Nevada;West;2,51;51,60;19,80;39,30;;1,40;35,00;10,90;48,40;11,90;63,00;;34,90;37,00;17,30;81,84;2,37;2,67;3,65;49,70;7,72;;
1962,67;3120,00;167,70;453,55;51241,00;2114801,00;15,60;405,24;(51046.4, 54545.6];36,40;35,90;37,00;Clark County, Nevada;Nevada;West;2,78;44,60;20,20;35,50;;4,90;28,80;15,10;57,70;10,80;62,90;51,70;45,40;27,30;16,00;63,75;10,84;9,17;10,15;43,81;5,13;;
1962,67;108,00;145,20;453,55;60322,00;47710,00;10,30;0,00;(54545.6, 61494.5];49,40;48,70;50,00;Douglas County, Nevada;Nevada;West;2,37;58,90;17,30;38,60;;5,00;24,70;16,40;51,50;8,50;70,70;48,90;39,60;35,80;12,90;89,15;0,55;1,31;3,50;56,14;5,19;;
1962,67;55,00;143,20;453,55;72648,00;51935,00;10,80;0,00;(61494.5, 125635];33,50;32,90;34,10;Elko County, Nevada;Nevada;West;2,87;56,60;19,00;33,70;42,30;5,10;26,80;12,30;67,00;5,50;73,00;63,90;60,90;18,50;10,00;88,14;1,29;0,93;2,56;57,82;6,70;;
1962,67;4,00;262,10;453,55;47180,00;829,00;14,00;0,00;(45201, 48021.6];46,50;43,00;47,50;Esmeralda County, Nevada;Nevada;West;2,35;44,30;1,20;62,70;36,10;0,00;43,20;12,60;46,00;11,90;56,50;38,80;34,90;37,10;16,50;87,38;0,00;0,00;7,98;40,58;4,33;;
1962,67;4,00;178,70;453,55;70535,00;2016,00;9,80;0,00;(61494.5, 125635];43,90;44,90;42,60;Eureka County, Nevada;Nevada;West;2,17;64,70;48,10;19,20;32,70;0,00;35,80;14,20;64,00;4,70;76,40;63,30;52,60;18,60;2,60;95,81;0,12;0,00;1,44;56,06;2,41;;
1962,67;27,00;191,50;453,55;67423,00;17019,00;10,70;0,00;(61494.5, 125635];35,30;34,90;35,40;Humboldt County, Nevada;Nevada;West;2,74;51,60;31,90;40,20;;4,70;37,40;8,80;64,50;7,80;69,40;59,20;53,90;20,60;11,60;87,06;0,45;0,32;4,37;51,36;5,52;;
1962,67;7,00;123,80;453,55;74347,00;5903,00;11,00;0,00;(61494.5, 125635];37,20;36,40;37,60;Lander County, Nevada;Nevada;West;2,79;54,30;24,30;51,60;;3,30;37,50;4,70;59,80;12,00;69,10;57,30;53,70;24,40;11,30;88,45;0,13;0,81;2,37;56,91;11,63;;
1962,67;9,00;127,40;453,55;45629,00;5036,00;15,10;0,00;(45201, 48021.6];37,40;37,30;38,10;Lincoln County, Nevada;Nevada;West;2,55;56,80;30,10;38,40;30,70;0,80;32,10;15,90;41,00;11,80;64,10;51,80;48,50;31,50;15,50;90,64;2,93;0,08;0,90;59,21;4,52;;
1962,67;124,00;195,70;453,55;48576,00;52585,00;13,70;0,00;(48021.6, 51046.4];43,20;43,10;43,40;Lyon County, Nevada;Nevada;West;2,63;51,10;30,20;36,70;;0,20;30,20;11,10;48,60;13,60;61,10;44,50;38,60;37,50;19,10;85,74;0,94;1,31;5,43;51,97;4,63;;
1962,67;20,00;254,30;453,55;40714,00;4478,00;19,00;0,00;(40362.7, 42724.4];48,70;48,00;49,20;Mineral County, Nevada;Nevada;West;0,02;41,80;6,10;42,30;51,60;0,00;31,20;6,80;48,10;15,40;58,10;39,60;36,40;43,20;21,60;66,69;1,31;4,10;4,36;34,42;9,52;;
1962,67;154,00;213,50;453,55;42881,00;42477,00;16,80;0,00;(42724.4, 45201];50,80;50,80;50,80;Nye County, Nevada;Nevada;West;0,02;54,40;32,30;41,20;;3,30;35,60;9,20;39,70;13,40;53,10;34,60;30,20;48,20;25,00;85,66;2,56;1,43;5,16;52,18;6,30;;
1962,67;9,00;121,80;453,55;52001,00;6634,00;18,50;0,00;(51046.4, 54545.6];41,30;39,50;44,10;Pershing County, Nevada;Nevada;West;2,29;44,80;38,00;28,90;;0,00;35,40;7,50;36,90;9,50;59,90;43,80;38,10;34,70;19,10;86,36;4,82;0,16;2,92;51,42;14,62;;
1962,67;7,00;132,60;453,55;55291,00;3987,00;8,40;0,00;(54545.6, 61494.5];54,70;54,00;55,60;Storey County, Nevada;Nevada;West;2,20;53,50;16,90;43,50;;13,70;29,50;14,10;50,40;10,30;68,50;48,00;40,60;34,10;13,20;94,25;0,43;1,45;0,20;52,24;1,18;;
1962,67;727,00;166,00;453,55;52862,00;446903,00;15,40;170,06;(51046.4, 54545.6];37,60;36,80;38,40;Washoe County, Nevada;Nevada;West;2,58;47,00;15,90;28,70;;7,80;24,00;18,20;59,60;9,10;65,40;;45,70;28,10;15,60;80,46;2,41;5,31;5,81;45,20;5,64;;
1962,67;23,00;188,40;453,55;57243,00;9811,00;13,70;0,00;(54545.6, 61494.5];39,40;38,40;40,30;White Pine County, Nevada;Nevada;West;2,71;44,80;23,90;47,10;;4,30;34,50;8,80;43,80;10,60;67,60;51,70;48,40;31,90;13,70;86,57;4,17;0,74;0,92;53,25;5,47;;
1962,67;145,00;193,50;453,55;45639,00;54521,00;19,30;36,68;(45201, 48021.6];42,60;41,20;44,40;Carson City, Nevada;Nevada;West;2,43;45,10;17,40;33,70;;5,10;28,60;12,80;52,90;11,30;61,30;45,90;41,50;35,60;18,70;82,84;0,97;2,99;7,25;42,94;4,26;;
411,00;151,00;182,60;508,60;59831,00;60641,00;10,00;329,81;(54545.6, 61494.5];46,10;45,30;46,80;Belknap County, New Hampshire;New Hampshire;Northeast;2,42;54,20;15,40;37,90;36,20;10,50;31,50;19,10;60,80;5,30;69,60;;48,60;33,90;16,80;96,39;0,54;1,07;0,32;53,36;4,82;;
360,00;133,00;168,80;481,80;57556,00;47285,00;10,70;0,00;(54545.6, 61494.5];50,30;49,30;51,00;Carroll County, New Hampshire;New Hampshire;Northeast;2,22;59,40;14,80;44,40;37,50;3,40;31,40;20,00;56,60;5,80;70,00;47,90;40,20;36,40;13,40;97,40;0,36;0,60;0,03;54,68;7,38;;
452,00;156,00;162,80;489,40;56008,00;75909,00;11,80;13,17;(54545.6, 61494.5];42,00;41,40;42,50;Cheshire County, New Hampshire;New Hampshire;Northeast;2,34;48,40;6,10;24,10;60,90;9,00;33,80;19,40;62,20;6,10;75,00;60,30;55,00;28,70;12,70;95,69;0,73;1,17;0,39;48,86;4,69;;
223,00;93,00;181,60;459,20;42491,00;31212,00;14,90;32,04;(40362.7, 42724.4];48,10;46,70;49,50;Coos County, New Hampshire;New Hampshire;Northeast;2,13;51,50;13,20;43,90;;7,60;39,10;11,70;54,20;6,90;61,80;43,20;38,60;43,50;22,50;95,55;1,74;0,43;0,34;48,23;5,98;;
487,00;178,00;155,00;435,50;56353,00;89320,00;11,60;78,37;(54545.6, 61494.5];41,90;40,50;43,10;Grafton County, New Hampshire;New Hampshire;Northeast;2,35;48,50;6,60;25,60;;10,90;28,60;20,20;59,70;5,00;72,30;57,30;51,00;29,40;14,00;93,24;0,87;3,21;0,15;49,59;6,08;;
2075,00;694,00;163,20;482,20;71233,00;406678,00;8,70;105,73;(61494.5, 125635];40,10;39,20;41,10;Hillsborough County, New Hampshire;New Hampshire;Northeast;2,55;51,40;12,90;31,80;40,40;14,90;27,20;23,00;66,10;5,90;76,70;64,40;59,00;25,20;12,70;90,78;2,39;3,61;0,93;51,99;5,06;;
879,00;309,00;173,10;507,60;62429,00;147994,00;9,50;378,39;(61494.5, 125635];42,60;41,40;43,70;Merrimack County, New Hampshire;New Hampshire;Northeast;2,49;51,50;10,90;29,90;49,90;9,30;28,40;21,50;62,90;5,20;76,30;61,50;56,30;28,30;13,10;94,98;1,18;1,64;0,41;53,13;3,90;;
1758,00;570,00;172,20;518,80;79653,00;301777,00;6,10;72,90;(61494.5, 125635];43,50;42,60;44,30;Rockingham County, New Hampshire;New Hampshire;Northeast;2,51;56,80;13,50;30,90;;16,90;26,90;24,60;68,00;5,60;82,70;;62,10;22,30;9,00;95,23;0,75;1,86;0,49;57,14;4,37;;
643,00;227,00;177,60;502,60;58577,00;126825,00;11,80;94,62;(54545.6, 61494.5];37,20;36,10;38,30;Strafford County, New Hampshire;New Hampshire;Northeast;2,48;46,80;6,10;23,50;;7,90;28,00;21,10;64,30;6,50;74,80;61,00;54,50;26,20;12,40;93,39;0,96;2,89;0,40;49,94;3,68;;
273,00;102,00;171,90;475,70;57142,00;42967,00;10,40;0,00;(54545.6, 61494.5];45,10;44,40;46,30;Sullivan County, New Hampshire;New Hampshire;Northeast;2,44;50,90;17,40;44,00;;6,60;37,00;16,40;60,60;5,80;69,60;53,70;48,80;33,30;15,60;96,40;0,52;0,88;0,44;49,85;3,66;;
1624,00;584,00;179,50;505,50;54208,00;274219,00;15,10;43,76;(51046.4, 54545.6];40,60;38,90;42,00;Atlantic County, New Jersey;New Jersey;Northeast;2,64;45,10;12,30;32,40;45,80;9,40;32,90;17,00;58,00;12,50;66,90;49,90;45,30;33,40;17,70;67,14;15,56;8,29;5,11;44,81;4,70;;
5164,00;1722,00;147,30;468,10;84309,00;938506,00;7,60;330,31;(61494.5, 125635];41,50;40,00;42,90;Bergen County, New Jersey;New Jersey;Northeast;2,73;54,20;10,10;25,00;47,30;17,60;24,30;29,50;61,40;6,50;75,50;64,30;57,80;23,30;11,80;70,43;5,83;15,62;5,68;56,42;4,08;;
2768,00;914,00;171,60;531,80;80479,00;450226,00;7,20;446,44;(61494.5, 125635];41,00;39,20;42,60;Burlington County, New Jersey;New Jersey;Northeast;2,66;50,80;11,30;34,50;41,10;13,00;29,50;23,30;61,00;8,50;81,40;65,20;58,60;25,70;10,60;72,80;16,12;4,66;2,60;53,75;4,91;;
2963,00;1039,00;182,80;530,90;61685,00;510923,00;13,00;972,75;(61494.5, 125635];38,30;36,60;40,10;Camden County, New Jersey;New Jersey;Northeast;2,71;44,70;13,10;33,20;;11,60;31,30;19,40;59,60;10,20;68,30;55,70;51,40;31,90;18,60;63,28;19,41;5,59;8,48;45,97;5,43;;
847,00;314,00;193,10;559,10;55409,00;94727,00;13,00;179,46;(54545.6, 61494.5];48,30;46,70;49,90;Cape May County, New Jersey;New Jersey;Northeast;2,30;53,40;14,30;33,20;41,90;10,70;34,10;19,50;53,00;10,00;72,10;50,90;44,80;38,20;16,80;90,85;4,73;1,15;1,61;51,14;5,43;;
847,00;317,00;189,60;511,30;45438,00;155854,00;19,50;128,33;(45201, 48021.6];36,90;35,60;38,80;Cumberland County, New Jersey;New Jersey;Northeast;2,86;39,60;17,60;40,90;;7,50;39,40;10,50;51,00;11,10;59,40;46,50;43,40;38,40;24,00;63,05;20,47;1,35;10,28;43,66;5,85;;
3553,00;1272,00;161,80;450,60;54603,00;797434,00;16,70;137,94;(54545.6, 61494.5];36,90;35,40;38,40;Essex County, New Jersey;New Jersey;Northeast;2,77;39,10;13,70;29,00;;11,10;28,70;19,80;57,70;13,00;59,90;50,20;46,30;31,70;21,10;41,92;39,89;4,91;10,21;39,00;5,08;;
1691,00;602,00;193,50;544,20;78983,00;291479,00;8,20;106,35;(61494.5, 125635];39,60;38,20;40,80;Gloucester County, New Jersey;New Jersey;Northeast;2,74;51,70;10,60;30,40;48,00;10,90;34,30;19,90;61,30;9,20;78,00;64,60;60,10;26,20;12,80;81,99;10,12;3,00;2,23;55,37;4,88;;
2353,00;876,00;152,60;399,50;57720,00;674836,00;17,70;1,48;(54545.6, 61494.5];34,70;33,80;35,60;Hudson County, New Jersey;New Jersey;Northeast;2,63;41,50;12,80;25,00;;19,10;26,10;23,80;62,70;9,30;56,50;48,80;44,60;29,60;21,30;55,63;12,75;14,63;13,56;38,48;5,34;;
731,00;210,00;145,10;496,30;103876,00;125488,00;4,70;47,81;(61494.5, 125635];45,00;43,50;46,10;Hunterdon County, New Jersey;New Jersey;Northeast;2,60;57,70;16,60;29,80;;15,10;22,70;29,30;64,00;5,90;87,50;73,30;67,50;20,50;7,10;91,06;2,58;3,63;1,27;62,07;4,22;;
1997,00;648,00;160,30;504,70;73750,00;371398,00;11,80;96,93;(61494.5, 125635];38,40;36,90;39,90;Mercer County, New Jersey;New Jersey;Northeast;2,69;47,20;12,10;25,00;50,90;12,00;25,60;20,70;59,50;9,40;73,10;60,60;55,90;27,40;14,50;62,93;20,15;10,08;4,86;49,81;4,73;;
3980,00;1357,00;156,70;466,70;77330,00;840900,00;8,30;89,19;(61494.5, 125635];37,70;36,60;38,90;Middlesex County, New Jersey;New Jersey;Northeast;2,85;51,60;9,00;22,10;54,80;14,10;26,30;24,50;60,40;7,50;74,60;64,20;59,80;23,00;12,10;61,05;9,84;23,24;3,43;55,66;5,07;;
3887,00;1269,00;168,60;529,60;87220,00;628715,00;8,20;146,33;(61494.5, 125635];42,30;40,90;43,60;Monmouth County, New Jersey;New Jersey;Northeast;2,67;53,20;10,90;26,80;44,80;17,40;25,60;26,10;60,80;7,90;78,80;64,20;58,10;24,20;10,70;82,60;7,29;5,28;2,61;55,28;4,57;;
2795,00;884,00;150,30;488,50;100511,00;499509,00;5,00;122,12;(61494.5, 125635];42,00;40,80;43,30;Morris County, New Jersey;New Jersey;Northeast;2,72;56,70;12,20;25,90;;20,60;22,50;29,80;64,70;6,30;84,00;;65,80;19,80;7,50;81,56;3,21;9,72;3,36;59,87;3,64;;
4355,00;1607,00;174,20;524,90;62937,00;588721,00;11,90;62,85;(61494.5, 125635];42,80;40,40;45,10;Ocean County, New Jersey;New Jersey;Northeast;2,59;53,60;13,00;29,30;;12,40;36,10;18,00;53,60;8,80;70,90;51,50;46,30;38,50;19,00;91,84;3,10;1,87;1,49;53,41;6,13;;
2305,00;827,00;159,10;448,40;58030,00;510916,00;18,20;60,68;(54545.6, 61494.5];36,50;35,10;37,90;Passaic County, New Jersey;New Jersey;Northeast;3,09;44,30;13,10;32,80;;10,30;34,80;17,10;57,80;8,60;55,80;47,20;43,60;35,30;25,00;64,27;12,60;5,30;13,24;48,73;4,53;;
415,00;164,00;194,80;516,60;56645,00;64180,00;13,10;62,32;(54545.6, 61494.5];41,80;40,20;42,80;Salem County, New Jersey;New Jersey;Northeast;2,61;48,70;15,60;36,50;;9,10;38,60;14,30;55,80;10,60;69,10;54,30;50,40;35,20;18,70;80,25;14,02;0,98;2,32;49,60;5,98;;
1673,00;549,00;153,30;471,00;100194,00;333654,00;5,00;329,68;(61494.5, 125635];40,80;39,60;42,00;Somerset County, New Jersey;New Jersey;Northeast;2,81;56,60;13,50;27,40;;18,70;21,90;29,20;65,00;6,00;82,20;71,10;65,80;19,20;8,60;68,24;9,10;16,07;4,46;60,66;4,84;;
822,00;281,00;176,40;493,10;82048,00;143673,00;6,20;132,24;(61494.5, 125635];43,40;42,50;44,20;Sussex County, New Jersey;New Jersey;Northeast;2,67;55,90;12,20;28,00;;13,00;31,00;23,20;64,00;8,20;80,90;68,40;63,40;22,20;9,80;93,34;2,11;1,85;1,05;59,79;4,63;;
2663,00;909,00;155,60;463,00;68172,00;555786,00;11,10;25,19;(61494.5, 125635];38,10;36,50;39,50;Union County, New Jersey;New Jersey;Northeast;2,91;46,50;15,30;29,80;;13,00;29,70;19,70;62,00;9,80;65,90;56,10;51,10;27,50;17,10;57,87;21,31;4,82;13,52;49,27;5,75;;
623,00;227,00;175,10;485,90;71294,00;106869,00;8,30;28,07;(61494.5, 125635];42,60;41,40;43,70;Warren County, New Jersey;New Jersey;Northeast;2,52;54,50;14,60;27,00;45,20;13,20;34,00;19,70;61,30;9,00;76,90;62,90;58,30;26,30;12,40;89,15;4,12;2,71;2,34;54,95;4,84;;
2820,00;1031,00;147,10;404,10;47192,00;676685,00;18,70;294,08;(45201, 48021.6];36,50;35,20;37,90;Bernalillo County, New Mexico;New Mexico;West;2,52;43,70;18,90;25,70;48,30;7,20;23,80;17,90;57,50;8,40;58,50;46,00;39,20;37,70;24,10;71,85;2,97;2,32;14,06;41,35;5,26;;
28,00;10,00;164,70;375,50;33256,00;3456,00;22,20;0,00;[22640, 34218.1];57,10;55,50;58,70;Catron County, New Mexico;New Mexico;West;2,44;49,40;0,00;24,10;;12,00;36,30;14,80;33,60;4,60;62,30;37,60;30,70;44,30;13,10;96,43;0,67;0,33;0,42;53,14;0,69;;
272,00;123,00;164,50;375,80;38403,00;65764,00;23,40;0,00;(37413.8, 40362.7];34,80;32,90;36,70;Chaves County, New Mexico;New Mexico;West;2,72;48,10;23,10;28,70;;1,70;27,00;11,90;52,90;7,60;49,60;36,60;32,20;44,90;29,40;79,58;1,75;0,79;13,70;48,11;8,50;;
109,00;42,00;146,50;375,50;35081,00;27329,00;28,80;0,00;(34218.1, 37413.8];36,20;35,20;37,80;Cibola County, New Mexico;New Mexico;West;2,98;38,10;27,30;34,10;;2,50;36,50;8,40;44,90;15,30;40,40;28,50;26,70;50,40;35,70;43,38;1,02;0,62;11,05;39,63;6,74;;
76,00;30,00;139,90;377,40;37156,00;12414,00;20,50;0,00;(34218.1, 37413.8];47,60;46,90;48,40;Colfax County, New Mexico;New Mexico;West;2,26;48,30;25,50;31,30;;2,50;33,90;14,90;45,80;9,50;57,10;34,70;27,60;50,00;26,10;85,50;0,42;1,12;9,33;44,21;5,74;;
