"avgAnnCount"	"avgDeathsPerYear"	"TARGET_deathRate"	"incidenceRate"	"medIncome"	"popEst2015"	"povertyPercent"	"studyPerCap"	"binnedInc"	"MedianAge"	"MedianAgeMale"	"MedianAgeFemale"	"Geography"	"State"	"Region.CAT."	"AvgHouseholdSize"	"PercentMarried"	"PctNoHS18_24"	"PctHS18_24"	"PctSomeCol18_24"	"PctBachDeg18_24"	"PctHS25_Over"	"PctBachDeg25_Over"	"PctEmployed16_Over"	"PctUnemployed16_Over"	"PctPrivateCoverage"	"PctPrivateCoverageAlone"	"PctEmpPrivCoverage"	"PctPublicCoverage"	"PctPublicCoverageAlone"	"PctWhite"	"PctBlack"	"PctAsian"	"PctOtherRace"	"PctMarriedHouseholds"	"BirthRate"	"NOTINUSE1"	"NOTINUSE2"
239	111	220.4	489.6	48368	44069	14.9	0	"(48021.6, 51046.4]"	38.3	37.7	39.3	"Jackson County, Indiana"	"Indiana"	"Midwest"	2.57	54.4	20	42.5	NA	4.5	48.1	9.8	58.5	7.3	70.3	55.7	50.9	29	14.2	92.58126107	0.786731384	1.391732419	3.623105059	54.50824606	6.627918833	""	""
178	78	204.7	474.1	55190	33470	10.3	0	"(54545.6, 61494.5]"	38.8	38	39.7	"Jasper County, Indiana"	"Indiana"	"Midwest"	2.71	56.3	16.4	35	NA	7.1	42.8	9.7	58.4	6.3	73.7	58.9	53.4	28.4	14.6	96.65749821	0.738459699	0.218249223	0.678665391	59.81993998	6.211096076	""	""
123	53	202.5	484.2	38663	21121	19.9	0	"(37413.8, 40362.7]"	39.5	37.3	41.2	"Jay County, Indiana"	"Indiana"	"Midwest"	2.58	53.6	17.1	46.2	NA	2.7	48.6	6.6	57.8	8.2	65.1	NA	46.3	34.8	18.7	98.12279464	0.578687368	0.268172195	0.065866855	52.79043982	6.336972811	""	""
146	61	206	479.5	43783	27897	17.5	0	"(42724.4, 45201]"	39.4	38.5	41	"Jennings County, Indiana"	"Indiana"	"Midwest"	2.62	52.8	17.1	45.6	NA	5.8	47.4	6.8	55.7	9.7	65.9	50.9	47.7	35.4	18.7	97.27172482	1.426386369	0.231209761	0.298794152	51.4377298	5.751734773	""	""
383	162	187.2	447.8	54068	78620	12	0	"(51046.4, 54545.6]"	37.9	36.6	39.7	"Kosciusko County, Indiana"	"Indiana"	"Midwest"	2.58	58.6	21.1	34	NA	8.2	37.7	13.5	61.6	6.5	70.2	57.5	51.5	27	14.3	92.90871087	0.833514997	1.057922881	3.264814126	58.30122355	6.807405735	""	""
746	320	195.2	468.7	44730	129723	16.7	215.8445303	"(42724.4, 45201]"	39.8	38.5	41.3	"Madison County, Indiana"	"Indiana"	"Midwest"	2.41	48.4	21.3	36.1	NA	4.1	39.1	11.9	52.2	9.3	64.7	47.6	43.3	37.9	19.3	88.06493706	7.838501689	0.439821922	1.105311636	47.30857745	4.977235099	""	""
245	96	163.7	448.8	52508	46857	10.9	704.2704398	"(51046.4, 54545.6]"	39.5	37.5	41.5	"Marshall County, Indiana"	"Indiana"	"Midwest"	2.67	54.8	28	33.2	NA	6.7	40.5	11.5	59.2	8.3	65.7	52.9	47.3	30.1	16.4	93.33290746	0.589838593	0.623908692	3.91593203	54.84299238	5.134211811	""	""
67	26	194.4	527.7	48381	10226	13.5	0	"(48021.6, 51046.4]"	42.5	41.4	43.8	"Martin County, Indiana"	"Indiana"	"Midwest"	2.42	50.3	15.3	23.1	NA	8.6	43.1	6.6	57.8	6.1	68	52.9	47.1	32.1	16.7	97.61255116	0.292340674	0.633404794	0.077957513	47.01261604	6.417359187	""	""
92	37	171.8	425	42056	16901	17.5	0	"(40362.7, 42724.4]"	41.8	42.5	41.1	"Parke County, Indiana"	"Indiana"	"Midwest"	2.58	49.3	31	29.3	34	5.7	40.5	9.1	48.6	7.8	62.1	47.3	41.2	36.5	20.4	96.18284913	2.086865026	0.081837844	0.134447887	54.77898249	5.194197473	""	""
90	35	159.2	425.7	55008	15267	9.5	0	"(54545.6, 61494.5]"	43.8	42	45.6	"Tipton County, Indiana"	"Indiana"	"Midwest"	2.4	56.3	26.4	29.3	NA	4	40.5	13.3	57	6.2	71.6	53	47.7	31.7	14.4	97.25807487	0.154112888	0.057792333	0.860463623	53.78479825	5.051131082	""	""
163	67	205.3	511.2	43573	27827	16.2	0	"(42724.4, 45201]"	40.7	39	42.8	"Washington County, Indiana"	"Indiana"	"Midwest"	2.62	52.5	32.2	35.2	NA	2.3	45.9	6.2	53.7	10.1	65	49	44.1	36.1	19.1	98.06301468	0.103831006	0.157536699	0.121732904	51.97306014	5.667215815	""	""
139	56	157	412.6	51182	27964	10.7	0	"(51046.4, 54545.6]"	41.2	39.6	42.4	"Wells County, Indiana"	"Indiana"	"Midwest"	2.52	58.4	16.8	34.9	43.5	4.8	41.8	11.8	61.9	4.1	72.7	56.8	49.2	31.1	15.2	96.82328393	0.69074687	0.604403511	0.859835948	57.92632259	5.617591479	""	""
47	19	176.9	477.8	50014	5773	11.1	0	"(48021.6, 51046.4]"	47.8	47.2	48.2	"Audubon County, Iowa"	"Iowa"	"Midwest"	2.15	59.8	21.2	20.4	NA	4.4	42.3	10.4	62.3	2.6	73	51.2	36.4	37.7	16.7	97.66570114	0.323734878	0.323734878	0	52.95223768	4.757548033	""	""
95	37	156.6	444.5	52273	14915	9.9	0	"(51046.4, 54545.6]"	43.5	41.7	45.1	"Butler County, Iowa"	"Iowa"	"Midwest"	2.37	63.6	11.5	43.7	NA	6.4	40.8	11.1	NA	4	79.6	NA	53.3	31.3	13	98.2360016	0.394226914	0.467726848	0	60.31899468	4.203691046	""	""
97	49	218.8	470.8	46159	13427	13.1	0	"(45201, 48021.6]"	44.7	42.2	47.3	"Cass County, Iowa"	"Iowa"	"Midwest"	2.18	57.4	18.5	38.3	NA	8.7	44.3	14.6	61.9	3.2	68.6	NA	39.4	42.6	21.8	97.52023547	0.419426049	0.38263429	0.360559235	50.03289474	9.298780488	""	""
55	25	198.5	457.8	45413	9259	14.4	0	"(45201, 48021.6]"	39.6	37.6	42.5	"Clarke County, Iowa"	"Iowa"	"Midwest"	2.43	53.8	13	60	NA	1.5	44.6	9.7	NA	5	67.2	49.5	44.1	37.3	18.2	96.01293103	0.140086207	0.452586207	2.661637931	51.06837607	7.290533188	""	""
98	34	148.6	461.2	50370	17094	11.6	234.000234	"(48021.6, 51046.4]"	38	37.4	38.9	"Crawford County, Iowa"	"Iowa"	"Midwest"	2.64	56.4	24	30.1	NA	8.3	35.8	10.6	62	4.8	67.8	49.9	40.6	36.4	18.3	91.52562022	1.211453744	0.313007188	3.57060051	56.55389457	8.150028201	""	""
51	24	209.1	458.3	36742	8220	21.3	0	"(34218.1, 37413.8]"	37.4	35.1	39.6	"Decatur County, Iowa"	"Iowa"	"Midwest"	2.38	50.1	12.4	26	NA	2.6	38.6	13.9	54.6	7.5	62.2	44.6	36.3	40	20.9	95.46611711	1.685052734	0.703115529	0.133349497	52.00381679	5.356186395	""	""
344	134	186	483.7	41141	69763	19.5	0	"(40362.7, 42724.4]"	36.1	34.3	37.4	"Troup County, Georgia"	"Georgia"	"South"	2.73	43.1	19	37.6	NA	3.8	35.8	11.1	53.7	11.9	62.4	NA	43.6	33.5	18.8	60.320618	34.41416063	1.755557814	1.392539242	43.38811118	6.920828113	""	""
112	46	186.4	463.6	36137	20816	30.2	0	"(34218.1, 37413.8]"	40	37.8	42.1	"Washington County, Georgia"	"Georgia"	"South"	2.64	41.3	21.9	43.1	32.6	2.4	41.5	9.4	44.5	12.2	56.9	43.4	36.5	38.4	22.6	45.59057012	52.61005533	0.519605485	0.27904739	43.6791148	5.967408768	""	""
297	118	151.5	378.7	44324	83744	17.4	11.94115399	"(42724.4, 45201]"	32.7	31.8	33.5	"Bannock County, Idaho"	"Idaho"	"West"	2.67	51.6	7.7	30.6	NA	6.1	26.6	17.3	58.7	7.2	71.2	55.8	46.6	29.3	13.8	90.43706043	0.747571887	1.307353715	1.271470265	51.03967888	5.416377859	""	""
267	108	176.1	464.1	41319	52521	22.9	476.0000762	"(40362.7, 42724.4]"	33.3	32.5	34.1	"Coles County, Illinois"	"Illinois"	"Midwest"	2.31	42	6.4	14.8	NA	11.2	32.2	14.1	55.9	9.7	69.2	53.8	45.8	34.3	19.1	92.93323529	3.459848785	1.004958802	0.182891189	43.22746048	4.437890116	""	""
24965	9445	177	470.8	55058	5238216	17.1	371.1187168	"(54545.6, 61494.5]"	35.9	34.7	37.1	"Cook County, Illinois"	"Illinois"	"Midwest"	2.65	41.9	14.9	26.7	NA	15.5	24	21.5	59	10.7	61.5	NA	46.3	32.6	22	56.84258229	23.98259642	6.772830076	9.847732972	41.00879123	4.994880839	""	""
69	30	201.4	489	49567	10898	12.2	0	"(48021.6, 51046.4]"	41.6	40.7	42.7	"Cumberland County, Illinois"	"Illinois"	"Midwest"	2.51	56.1	14	36.1	40.3	9.5	37.2	9.8	56.7	7.4	68.1	51.5	44.1	40.1	21.7	98.11751805	0.210180024	0.849858357	0	55.0812065	6.796116505	""	""
437	155	171.7	485.5	56536	104352	14.7	19.16590003	"(54545.6, 61494.5]"	30.3	29.9	30.9	"DeKalb County, Illinois"	"Illinois"	"Midwest"	2.65	41.4	5.6	20.4	NA	10.6	26.3	18.6	61.7	10.4	73.3	NA	51.9	27	16	83.73185107	6.914562269	2.444774546	4.381618669	45.12060962	4.533178353	""	""
48	19	189.9	517.6	46894	6534	11.6	0	"(45201, 48021.6]"	43.7	41.6	44.9	"Edwards County, Illinois"	"Illinois"	"Midwest"	2.37	55.1	12	26.5	NA	7.3	36.8	8	56	8.3	69.3	49.9	42.5	39.9	20	97.60866296	0.556474658	0.225597834	0	52.20825853	9.853733641	""	""
244	94	180.5	477	40994	43996	15.3	0	"(40362.7, 42724.4]"	38.8	38.1	39.3	"Habersham County, Georgia"	"Georgia"	"South"	2.74	53.7	20	36.2	38	5.8	34	10.1	49.1	7.7	60.3	46.1	41.1	33.8	18.2	87.82364969	3.848186183	2.196337905	4.293886553	57.34660926	6.010723356	""	""
46	20	167.8	384.8	29818	9656	30.4	3935.376968	"[22640, 34218.1]"	39.6	39.1	40.7	"Johnson County, Georgia"	"Georgia"	"South"	2.8	42	30	35.8	NA	1.5	39.3	5.1	48.3	9	52.2	40.4	34.1	39.8	24.8	62.57913008	34.55176639	1.848070247	0.020420666	48.98454077	2.640934485	""	""
253	98	169.7	451.7	35807	47731	25.4	62.8522344	"(34218.1, 37413.8]"	38.5	37.1	39.7	"Laurens County, Georgia"	"Georgia"	"South"	2.65	45	24.3	41.3	NA	3.8	43.6	7.7	45.5	6.6	57.4	43.9	40	39	22.8	61.32690139	36.13373429	1.052499687	0.325773713	45.14172336	4.598218303	""	""
132	44	192.8	520.4	64533	29202	11.8	0	"(61494.5, 125635]"	36.7	35.9	37.3	"Lee County, Georgia"	"Georgia"	"South"	2.76	56.4	22.6	23.2	NA	10	28.6	13.7	59.1	7.2	73.5	60.6	52.2	24.5	14.1	75.03972915	19.8991225	2.318109583	0.72894355	61.04842736	5.414364641	""	""
168	71	227.2	534	45557	28441	19.7	0	"(45201, 48021.6]"	40.2	39.6	40.6	"Madison County, Georgia"	"Georgia"	"South"	2.75	50.8	18.6	35.9	38.1	7.4	39.9	8.8	50.8	8.7	59	46.9	40.3	34.9	21.3	85.08784358	8.98271465	1.222017569	3.347265514	52.26091221	5.50827789	""	""
43	15	163.1	437	36436	8951	22.4	0	"(34218.1, 37413.8]"	38	36.6	41.6	"Montgomery County, Georgia"	"Georgia"	"South"	2.62	45.1	18.4	27.5	NA	9.2	42.3	8.2	46.9	6.7	54.3	42.2	38	37.7	22.6	70.88537021	26.4161463	0.423728814	1.115075825	48.53503185	6.796116505	""	""
947	362	190	504.8	41783	200579	21.9	174.4948374	"(40362.7, 42724.4]"	33.5	31.5	35.5	"Muscogee County, Georgia"	"Georgia"	"South"	2.61	39.5	12.5	32.3	48.8	6.4	27.7	15	50.2	11	62.4	46.4	32.3	34.9	19.3	45.81820905	44.76770602	2.407569214	2.719624535	39.01594283	6.992367626	""	""
196	68	176.4	512.6	51047	30309	12.3	263.9480022	"(51046.4, 54545.6]"	44.7	44.2	45.5	"Pickens County, Georgia"	"Georgia"	"South"	2.61	62.8	16.9	43.3	NA	4.7	30.8	15.9	52.3	8.3	68	50.3	41.7	34.5	15.8	95.3463349	1.445864156	0.68930733	1.035642233	63.72496899	5.382482466	""	""
20	10	250	527.2	29477	2302	29.5	0	"[22640, 34218.1]"	49.2	46.8	52.2	"Quitman County, Georgia"	"Georgia"	"South"	2.29	40.2	11.8	53.9	NA	0	40.7	6.3	38.9	11.2	48.8	26.7	24.7	53.6	27.8	49.61306965	49.22613929	0.386930353	0	38.52216749	8.61618799	""	""
114	44	169	466.6	38449	16281	20.6	0	"(37413.8, 40362.7]"	47.8	47.1	48.7	"Rabun County, Georgia"	"Georgia"	"South"	2.34	55.1	25.9	37.6	NA	4.6	34	15.5	45.2	7.3	50.8	34	28.3	40.6	21.9	92.57346613	1.887372433	0.774621911	2.637403172	51.99587568	5.049875312	""	""
373	131	162.1	437.7	48287	88856	17.3	0	"(48021.6, 51046.4]"	37.5	35.6	39.3	"Rockdale County, Georgia"	"Georgia"	"South"	2.91	46.4	18.8	40	NA	5.8	31.2	17.4	55.9	11.2	62.2	49.3	44	28.6	15.8	44.24805238	49.2894213	1.965454943	2.212862913	48.17540425	5.788659325	""	""
19	8	151.3	358	39601	5168	20.1	0	"(37413.8, 40362.7]"	38.4	38.1	38.5	"Schley County, Georgia"	"Georgia"	"South"	2.7	53.4	15.6	28.3	NA	0	34.4	9.4	51	12.4	51.7	38.1	34.5	38.1	21.1	73.64998029	23.94560505	0.157666535	1.773748522	51.72964343	6.255585344	""	""
1962.667684	23	184.9	453.5494221	43674	8803	17.8	0	"(42724.4, 45201]"	42.5	41.5	43.7	"Clearwater County, Minnesota"	"Minnesota"	"Midwest"	2.48	57.1	20.8	37.4	35.6	6.1	38.1	11.1	53.2	7.4	57.6	41.3	34.5	45.2	25.8	86.76873857	0.251371115	0.422760512	0.045703839	55.39300057	7.495429616	""	""
1962.667684	32	153.6	453.5494221	68777	20364	7.6	0	"(61494.5, 125635]"	37.9	36.9	39	"Dodge County, Minnesota"	"Minnesota"	"Midwest"	2.67	59.6	13.3	38.6	NA	7	33.5	18.1	71.4	3.5	81.8	67.3	60.1	24.7	12	97.25480532	0.537210448	0.473139478	0.359783144	59.42297512	6.386701662	""	""
1962.667684	91	160.9	453.5494221	52298	37075	9.6	80.91706001	"(51046.4, 54545.6]"	44.1	42.4	45.9	"Douglas County, Minnesota"	"Minnesota"	"Midwest"	2.32	59.8	11.5	25.3	NA	9.1	29.9	17.8	63.8	4.5	77.9	56.8	46.3	35.2	14.1	97.72255598	0.576187875	0.243036592	0.174767886	56.35323607	6.190278355	""	""
1962.667684	84	164.1	453.5494221	47203	30613	12.5	65.33172182	"(45201, 48021.6]"	44.6	43.1	46.4	"Freeborn County, Minnesota"	"Minnesota"	"Midwest"	2.33	52.7	15.9	36.6	42.2	5.3	36.7	11.5	61.5	4.9	70.3	51.7	43.6	39	19.6	95.12574036	1.129559504	1.307570314	1.074537981	49.27268529	5.846508564	""	""
1962.667684	40	141.8	453.5494221	59900	18773	8.4	0	"(54545.6, 61494.5]"	45	43.6	46.4	"Houston County, Minnesota"	"Minnesota"	"Midwest"	2.35	58.1	11.8	30.3	NA	8.9	34.3	14.9	64.4	4.9	76.7	58.9	50.6	34.2	15	97.24643844	0.302998086	0.223261748	0.154156921	55.63023079	3.366021733	""	""
1962.667684	20	145.6	453.5494221	48245	6856	10.4	0	"(48021.6, 51046.4]"	49.8	47.8	51.6	"Lac qui Parle County, Minnesota"	"Minnesota"	"Midwest"	2.24	61.2	23.3	33.7	NA	4.5	38.3	13.6	60.8	3.7	78.6	54.8	38.5	38.4	14	96.95286914	0.626512886	0.811618966	0.128150363	55.75048733	6.786941581	""	""
1962.667684	15	215.7	453.5494221	39926	5457	19.6	0	"(37413.8, 40362.7]"	36.3	35.6	37.3	"Mahnomen County, Minnesota"	"Minnesota"	"Midwest"	2.71	46.3	27.5	41	26.8	4.7	37.1	9.8	56.2	9.2	47.9	32.9	27.7	48.3	30.4	48.76273654	0.564046579	0.436681223	0.709606987	44.27786107	8.348623853	""	""
1962.667684	25	156.4	453.5494221	52219	8413	9.6	0	"(51046.4, 54545.6]"	47.6	46.7	48.5	"Murray County, Minnesota"	"Minnesota"	"Midwest"	2.24	61.4	18.9	32.6	NA	9.6	36.5	13	61.1	4.5	76.2	NA	40.6	36.3	13.5	96.7288076	0.351741119	0.433814046	0.621409309	55.47230399	6.466069142	""	""
1962.667684	9	157.6	453.5494221	48188	4055	9.2	0	"(48021.6, 51046.4]"	42.3	41.5	42.9	"Red Lake County, Minnesota"	"Minnesota"	"Midwest"	2.43	57.5	12.9	34.9	43.5	8.6	40.9	11.8	65.8	3.5	72.9	55.9	49	36	18.6	94.97660675	0.664860872	0.270869244	0.911105639	54.60565924	10.14120668	""	""
1962.667684	46	180.7	453.5494221	49934	15471	12.4	0	"(48021.6, 51046.4]"	43.2	41.7	45	"Redwood County, Minnesota"	"Minnesota"	"Midwest"	2.43	54	17.3	35.1	NA	10	37.9	13	61.8	4	71.6	52.4	39.4	36.5	17.1	89.44221841	0.712332252	3.281816447	0.400686892	51.81544316	5.74439157	""	""
1962.667684	23	147	453.5494221	55352	9600	9.6	0	"(54545.6, 61494.5]"	41.1	40.3	42.4	"Rock County, Minnesota"	"Minnesota"	"Midwest"	2.37	61	14.4	36.7	NA	6.7	38.5	15	63.5	3.7	73.8	57.2	44.4	34.2	16.9	96.60148489	0.533305448	0.930670292	0.355536965	56.98651056	11.04133961	""	""
1962.667684	30	158.2	453.5494221	53838	15770	9.2	0	"(51046.4, 54545.6]"	41.2	41.1	41.3	"Roseau County, Minnesota"	"Minnesota"	"Midwest"	2.44	59.7	18.9	40.7	36.8	3.6	37.3	14.2	69.1	2.7	80.4	62.6	55.1	29.6	12.5	93.61511367	0.685238553	2.670509126	0.236951649	56.07787274	6.330669945	""	""
1962.667684	37	181.7	453.5494221	59893	14875	9.2	0	"(54545.6, 61494.5]"	41.4	40.1	42.7	"Sibley County, Minnesota"	"Minnesota"	"Midwest"	2.46	58.3	18.9	38.5	NA	4.9	40.8	12.8	66.8	5.5	76.6	60.3	50.3	32.2	15.8	96.77784435	0.399440783	0.62579056	1.038546036	56.65114732	5.58244595	""	""
1962.667684	239	153.7	453.5494221	55832	154708	13.4	329.6532823	"(54545.6, 61494.5]"	34	33	34.8	"Stearns County, Minnesota"	"Minnesota"	"Midwest"	2.52	50	7	16.5	NA	7.6	30.2	17.7	68.8	5	77.9	NA	54.7	28.6	14	91.04164619	3.746518562	1.897834136	1.19269963	51.70872261	4.490661015	""	""
1962.667684	65	145.9	453.5494221	57850	36755	10.9	0	"(54545.6, 61494.5]"	39.8	39.1	40.2	"Steele County, Minnesota"	"Minnesota"	"Midwest"	2.52	55	15.5	32.9	NA	9.1	35.5	18.7	65.2	4.9	76.1	61.3	54.6	32.1	17.4	91.33148975	2.551816663	1.128056293	3.167866824	53.89250928	6.135046611	""	""
1962.667684	27	162.3	453.5494221	51032	9340	10.8	0	"(48021.6, 51046.4]"	44.5	43.5	45.8	"Swift County, Minnesota"	"Minnesota"	"Midwest"	2.21	57.5	17.6	38.7	NA	6.8	38.6	12.6	63.2	3.9	72	54.4	42.4	38.6	19.8	95.9160105	1.637795276	0.167979003	1.375328084	52.02079887	9.56284153	""	""
1962.667684	49	147.2	453.5494221	43287	24257	17.8	0	"(42724.4, 45201]"	43	42.1	44	"Todd County, Minnesota"	"Minnesota"	"Midwest"	2.45	58.7	24.4	27.7	43.1	4.9	37.1	11	59.6	5.1	66.1	49.5	41.1	37.3	18.4	95.40995667	0.286111338	0.420992398	1.921033271	55.95080801	7.800672834	""	""
1962.667684	48	160.2	453.5494221	58752	21239	7.3	188.332784	"(54545.6, 61494.5]"	43.8	43.1	44.7	"Wabasha County, Minnesota"	"Minnesota"	"Midwest"	2.36	61.8	13.8	40.1	39.2	6.8	39.1	14.6	NA	3.6	77.8	56.6	49	34.1	14.9	97.56793415	0.16837379	0.350778729	0.289977082	57.73483748	5.142332415	""	""
1962.667684	28	159.7	453.5494221	48658	10952	10.4	0	"(48021.6, 51046.4]"	39.6	38.1	41.2	"Watonwan County, Minnesota"	"Minnesota"	"Midwest"	2.45	55.4	24	40.1	NA	4.8	40	12.5	66.1	2.9	69.4	51.3	41.7	34.5	16	94.13786864	0.597068934	1.148905374	2.668717206	50.04494382	3.17533364	""	""
1962.667684	12	122.5	453.5494221	54536	6396	10.3	0	"(51046.4, 54545.6]"	43.7	41.9	45.7	"Wilkin County, Minnesota"	"Minnesota"	"Midwest"	2.29	56	16.1	28.6	48.2	7	30.5	13.5	64.6	2	79.1	NA	49.2	30.4	12.7	96.70548575	0.321789764	0.229849831	0.030646644	51.9092219	7.810107198	""	""
86	35	192.6	505.2	40312	14241	18	0	"(37413.8, 40362.7]"	40.6	39.5	42.7	"Larue County, Kentucky"	"Kentucky"	"South"	2.6	49.4	9.6	47.8	38.7	4	43.1	6.7	50.8	9.3	57.7	41.9	35.9	46.8	26.7	92.44469574	3.498480458	0.325111315	1.809315146	51.95195195	5.039267016	""	""
252	85	185.4	551.5	54540	45126	12.7	421.043301	"(51046.4, 54545.6]"	37.9	36.4	39.5	"Nelson County, Kentucky"	"Kentucky"	"South"	2.62	54.7	12.1	50.2	NA	1.7	42	9.7	58.4	9.8	68.5	54.6	49.6	34.3	19.8	91.66816264	5.244143255	0.298447177	0.955928552	55.86608789	7.048374906	""	""
81	31	188.1	497.1	47023	14408	15.6	0	"(45201, 48021.6]"	41.5	40.7	42.2	"Pendleton County, Kentucky"	"Kentucky"	"South"	2.67	55.5	10.7	47.6	31.4	10.3	47.9	7.2	56.2	6.4	67	53.8	49.5	36.5	21.2	98.15350696	0.571861651	0	0	56.23599701	5.568862275	""	""
2864	853	151.9	470.3	66970	741334	13	148.3811615	"(61494.5, 125635]"	36	34.9	37.1	"Cobb County, Georgia"	"Georgia"	"South"	2.64	51.2	16	26.1	NA	13.7	19.5	29.2	65.5	8	70.2	60.9	53.1	20.8	12.1	61.53103807	26.51540118	4.90326546	4.492910213	50.53198618	4.671194475	""	""
519	185	175.3	462.3	54581	140733	14.2	28.42261588	"(54545.6, 61494.5]"	35.9	34.5	36.9	"Douglas County, Georgia"	"Georgia"	"South"	2.87	47.7	19.1	33.9	NA	5.4	31.2	16.7	59.6	10.5	64.9	54.1	48.7	27	16.1	51.1661295	41.63712277	1.722824495	3.006152945	49.25125852	6.214984071	""	""
116	47	176.8	454.2	35351	19364	21.4	0	"(34218.1, 37413.8]"	41.3	39.9	42.9	"Elbert County, Georgia"	"Georgia"	"South"	2.49	48.1	20	27.3	NA	3.2	45.7	5.7	46	10.8	52.9	39.3	35.1	44	27.3	66.81680913	30.32707171	0.332702053	2.206070533	45.09297521	7.219802888	""	""
85	26	138.7	433	46018	18495	16.9	0	"(45201, 48021.6]"	40.4	40.3	40.5	"Banks County, Georgia"	"Georgia"	"South"	2.8	57.1	15.2	46.9	36.3	1.6	45.5	7.2	53.8	8.5	61.1	47.2	42	33.4	18.2	93.41732112	2.683246073	1.27617801	0.687172775	58.96535938	4.162724693	""	""
114	50	203.3	470.4	35055	22745	31.1	0	"(34218.1, 37413.8]"	36	34.4	37.2	"Burke County, Georgia"	"Georgia"	"South"	2.81	42.9	32	36.3	NA	3.8	39.9	5.6	49.6	8.2	50	NA	34.7	41.9	27.8	47.82892163	49.81092711	0.204285652	1.612552701	42.3475685	5.410413193	""	""
198	78	193.3	487.4	41574	33115	16.6	0	"(40362.7, 42724.4]"	41.7	40.8	42.5	"Lawrence County, Alabama"	"Alabama"	"South"	2.46	54.4	16.1	37.9	NA	6.8	40.6	7.7	47	9.8	66.5	NA	43.8	36.4	18.9	77.3477044	11.45715477	0.11016495	0.059548621	52.38235946	4.830100247	""	""
191	73	173.3	440.7	51793	52102	12	0	"(51046.4, 54545.6]"	31.6	29.6	34.6	"Camden County, Georgia"	"Georgia"	"South"	2.68	55.3	12.5	43	NA	5.1	31.4	13.2	52	8.5	71.9	55.8	34.6	26.1	13.2	75.15404801	18.79482943	1.325687628	0.806686753	56.89988196	6.953722334	""	""
1258	473	168.8	455.8	50154	286956	17.9	477.4251105	"(48021.6, 51046.4]"	34.3	32.8	35.8	"Chatham County, Georgia"	"Georgia"	"South"	2.55	41.1	14	28.3	NA	8	25.5	20.3	55.8	9.7	63.8	51.2	40.5	28.6	16.4	53.67825558	39.43786029	2.593003688	1.430412833	40.78656398	5.771170399	""	""
291	120	175.4	429.9	45567	57673	17.5	0	"(45201, 48021.6]"	40.7	39.6	41.9	"Blount County, Alabama"	"Alabama"	"South"	2.74	59	19.4	33.3	NA	3	33.4	8.6	48.4	7.7	66.2	49.9	44.7	35.9	19	95.09790331	1.531796916	0.143822561	0.961705077	59.43985396	6.894123171	""	""
67	28	211.9	507.2	30675	10458	31.4	0	"[22640, 34218.1]"	39.5	37.8	41.2	"Lowndes County, Alabama"	"Alabama"	"South"	2.49	34.8	33.9	34.8	29.5	1.8	35.3	10.2	40.9	13.2	54.7	NA	28.9	45.8	25.4	25.49804506	74.05511078	0	0	32.83512377	3.731942215	""	""
191	81	189.8	460	37707	30168	20.2	0	"(37413.8, 40362.7]"	44.1	42.9	44.7	"Marion County, Alabama"	"Alabama"	"South"	2.34	57.6	29.2	29.3	38.3	3.2	34.5	7.4	46.8	9.9	64.9	45.7	39.5	40.2	19.7	93.6189818	3.850330734	0.283015763	0.0691085	54.04278748	4.196551198	""	""
2134	925	205.1	475.8	42943	415395	19.6	209.4392085	"(42724.4, 45201]"	37	35.7	38.3	"Mobile County, Alabama"	"Alabama"	"South"	2.62	44.8	19.7	32.2	NA	8.1	32.8	14.6	52.6	9.8	62.4	48.6	41.6	35.1	20.6	60.00371755	35.04517792	1.966923435	0.671332115	44.46454977	5.219663305	""	""
452	191	197.4	465.9	39999	80862	22.5	0	"(37413.8, 40362.7]"	40.9	40.1	41.5	"Talladega County, Alabama"	"Alabama"	"South"	2.49	47	21.1	32.7	NA	3.5	36.3	8.2	46.9	13.8	59.9	42	37.4	42.9	23.6	64.66471014	31.95476258	0.451883051	0.75150116	45.51298371	4.578696343	""	""
307	105	177.2	424.4	67801	99631	9.5	270.99999	"(61494.5, 125635]"	30.4	29.6	31.3	"Fairbanks North Star Borough, Alaska"	"Alaska"	"West"	2.69	49.7	10.5	30.2	NA	7.7	23.4	19.7	60.2	7.9	75	59.8	43.9	22.2	10.4	76.64911489	4.352840881	2.628754827	0.891630309	50.35411163	7.382577604	""	""
266	96	168.1	441.4	62532	58059	11.5	0	"(61494.5, 125635]"	40.5	40	41.1	"Kenai Peninsula Borough, Alaska"	"Alaska"	"West"	2.57	51	20.9	41.1	34.3	3.6	33.1	14.5	56.3	9.4	60.7	46.8	42.2	29.2	14.5	84.08626204	0.634382482	1.279250625	0.559235246	51.02164301	5.680094387	""	""
63	25	205	477.3	57776	13709	12.4	0	"(54545.6, 61494.5]"	38.7	37.9	39.4	"Ketchikan Gateway Borough, Alaska"	"Alaska"	"West"	2.55	48.1	19.7	45.7	30.7	3.8	32.8	15.7	61.2	7.9	64.7	49.9	43.7	28.3	14.4	67.74217096	0.423388569	7.307102708	0.656982261	46.66793241	4.936667749	""	""
228	95	208.5	510.7	34116	34123	21.3	0	"[22640, 34218.1]"	43	41.5	43.9	"Chambers County, Alabama"	"Alabama"	"South"	2.44	43.9	14.2	42.6	NA	3.9	38.4	7.6	49.8	8.9	57.7	42.2	38.6	42.2	24.1	57.66601133	40.31221573	0.762933185	0.035212301	40.55269457	4.40907905	""	""
